index,三维坐标X,三维坐标Y,三维坐标Z,位移场DY
12863,11.881,-58.413,1035.65,0.565751
12864,12.7725,-58.4353,1035.97,0.570813
12865,13.6642,-58.458,1036.29,0.576022
12866,14.5572,-58.4813,1036.61,0.581362
12867,15.4502,-58.5045,1036.93,0.586357
12868,16.3436,-58.5276,1037.25,0.591601
12869,17.2396,-58.5483,1037.57,0.596243
12870,18.1344,-58.5777,1037.89,0.601428
12871,27.1114,-58.8837,1041.32,0.658174
12872,28.0092,-58.8575,1041.51,0.6623
12873,28.9108,-58.8641,1041.79,0.666987
12874,29.8125,-58.8831,1042.1,0.67258
12875,30.7146,-58.9024,1042.4,0.676992
12876,31.6181,-58.9261,1042.73,0.682171
12877,32.5225,-58.9492,1043.05,0.687396
12878,33.427,-58.9723,1043.37,0.692372
12879,34.3324,-58.9952,1043.69,0.697304
12880,35.2377,-59.018,1044.01,0.702414
12881,36.1439,-59.0417,1044.34,0.708196
12882,37.051,-59.0633,1044.66,0.713439
12883,37.9602,-59.1073,1045,0.719922
12884,46.1574,-59.3853,1048.11,0.772521
12885,47.0657,-59.3807,1048.31,0.772698
12886,47.9789,-59.3656,1048.6,0.773657
12887,48.8922,-59.377,1048.88,0.777225
12888,49.8071,-59.3945,1049.19,0.781627
12889,50.7232,-59.418,1049.52,0.786632
12890,51.6395,-59.4416,1049.84,0.791554
12891,52.5571,-59.4657,1050.17,0.796818
12892,53.4749,-59.4889,1050.49,0.801606
12893,54.3937,-59.5118,1050.81,0.806237
12894,55.3125,-59.5365,1051.13,0.811696
12895,56.2312,-59.5571,1051.44,0.816837
12896,57.1513,-59.5814,1051.76,0.821585
12897,66.3899,-59.8529,1055.15,0.871246
12898,67.3134,-59.8557,1055.39,0.874978
12899,68.2381,-59.8631,1055.67,0.878359
12900,69.1648,-59.8856,1055.99,0.882397
12901,70.0934,-59.9106,1056.3,0.886891
12902,71.0233,-59.9346,1056.62,0.891502
12903,71.9527,-59.9587,1056.94,0.896622
12904,72.8824,-59.9821,1057.26,0.901766
12905,73.8141,-60.0068,1057.59,0.907188
12906,74.7455,-60.0311,1057.91,0.912294
12907,75.6742,-60.0548,1058.21,0.918174
12908,76.6086,-60.0812,1058.54,0.923765
12909,77.5398,-60.1165,1058.84,0.929922
12910,78.4668,-60.1644,1059.05,0.935771
12911,-28.5172,-58.245,1020.96,0.319976
12912,-27.6509,-58.2668,1021.28,0.324912
12913,-26.7843,-58.2883,1021.59,0.330007
12914,-25.9172,-58.311,1021.91,0.335535
12915,-25.0496,-58.3331,1022.23,0.340638
12916,-24.1812,-58.3551,1022.54,0.345296
12917,-23.3123,-58.3774,1022.86,0.350368
12918,-22.4438,-58.3999,1023.18,0.355705
12919,-21.5744,-58.4237,1023.5,0.360901
12920,-20.7097,-58.4494,1023.81,0.365849
12921,-11.9733,-58.6783,1026.96,0.422632
12922,-11.0965,-58.6965,1027.3,0.426517
12923,-10.2195,-58.7203,1027.6,0.431561
12924,-9.34202,-58.7403,1027.93,0.436798
12925,-8.46446,-58.7635,1028.28,0.441576
12926,-7.58606,-58.7865,1028.59,0.44695
12927,-6.70725,-58.8087,1028.91,0.452157
12928,-5.82861,-58.8315,1029.23,0.457322
12929,-4.94877,-58.8542,1029.55,0.462667
12930,-4.0684,-58.877,1029.86,0.467973
12931,-3.18753,-58.8992,1030.18,0.473103
12932,-2.3057,-58.9226,1030.51,0.478488
12933,-1.42231,-58.946,1030.82,0.483688
12934,6.5336,-59.1629,1033.63,0.536883
12935,7.42373,-59.1826,1033.98,0.54205
12936,8.31405,-59.2068,1034.33,0.547621
12937,9.20567,-59.2332,1034.68,0.551785
12938,10.0959,-59.2531,1035.01,0.556099
12939,10.9858,-59.2742,1035.31,0.561558
12940,11.8766,-59.2974,1035.63,0.5665
12941,12.7683,-59.3202,1035.95,0.571439
12942,13.6598,-59.3431,1036.27,0.576493
12943,14.5527,-59.3664,1036.59,0.581736
12944,15.4457,-59.3898,1036.91,0.586778
12945,16.3392,-59.4133,1037.23,0.591935
12946,17.2346,-59.4343,1037.55,0.596955
12947,18.1295,-59.4549,1037.87,0.601323
12948,19.0246,-59.4836,1038.17,0.605525
12949,26.2079,-59.7815,1040.94,0.657095
12950,27.1057,-59.7442,1041.18,0.658923
12951,28.0056,-59.7324,1041.46,0.662606
12952,28.9071,-59.7474,1041.77,0.667573
12953,29.8087,-59.7708,1042.08,0.673011
12954,30.7111,-59.7927,1042.39,0.677598
12955,31.6143,-59.8168,1042.71,0.682611
12956,32.5183,-59.8399,1043.03,0.687869
12957,33.4228,-59.8633,1043.36,0.693032
12958,34.3281,-59.8863,1043.68,0.697997
12959,35.2335,-59.9092,1044,0.703066
12960,36.1396,-59.9333,1044.32,0.7089
12961,37.0469,-59.9555,1044.65,0.714095
12962,37.9557,-59.9935,1044.98,0.720506
12963,38.8631,-60.041,1045.31,0.732358
12964,45.2401,-60.2536,1047.72,0.766618
12965,46.15,-60.244,1048,0.769286
12966,47.0607,-60.2443,1048.25,0.770359
12967,47.9744,-60.2583,1048.57,0.774399
12968,48.8881,-60.271,1048.87,0.777932
12969,49.8035,-60.2899,1049.18,0.782242
12970,50.72,-60.3142,1049.51,0.786982
12971,51.6361,-60.3383,1049.83,0.791848
12972,52.5537,-60.3624,1050.16,0.797174
12973,53.4715,-60.3859,1050.48,0.802074
12974,54.3903,-60.4091,1050.81,0.806938
12975,55.3092,-60.4346,1051.13,0.812517
12976,56.2281,-60.4593,1051.44,0.817627
12977,57.1483,-60.4877,1051.76,0.822494
12978,58.0682,-60.5243,1052.08,0.827577
12979,65.4644,-60.7377,1054.84,0.868719
12980,66.3851,-60.7406,1055.09,0.871985
12981,67.3101,-60.7541,1055.37,0.875586
12982,68.2347,-60.7691,1055.65,0.879089
12983,69.1625,-60.7895,1055.98,0.882816
12984,70.0907,-60.812,1056.3,0.887242
12985,71.0202,-60.8361,1056.62,0.891834
12986,71.9498,-60.8607,1056.94,0.896952
12987,72.88,-60.8846,1057.26,0.902025
12988,73.8117,-60.9099,1057.58,0.90732
12989,74.7431,-60.9343,1057.9,0.912377
12990,75.6749,-60.959,1058.22,0.91764
12991,76.6076,-60.9901,1058.54,0.923523
12992,77.5399,-61.0187,1058.84,0.928366
12993,78.4684,-61.0685,1059.07,0.933804
12994,-28.5213,-59.116,1020.93,0.319512
12995,-27.6551,-59.1385,1021.25,0.3246
12996,-26.7888,-59.1601,1021.57,0.329646
12997,-25.9215,-59.1828,1021.88,0.335213
12998,-25.0538,-59.2051,1022.2,0.340218
12999,-24.1856,-59.2276,1022.52,0.345176
13000,-23.3168,-59.2503,1022.83,0.350506
13001,-22.4482,-59.2725,1023.15,0.355858
13002,-21.5788,-59.2946,1023.47,0.361299
13003,-20.7128,-59.3197,1023.78,0.366279
13004,-19.8444,-59.3458,1024.09,0.371433
13005,-12.8582,-59.5182,1026.62,0.417317
13006,-11.9775,-59.5459,1026.96,0.422234
13007,-11.1007,-59.5703,1027.28,0.425894
13008,-10.2237,-59.5949,1027.59,0.431262
13009,-9.34617,-59.617,1027.92,0.436525
13010,-8.46865,-59.6416,1028.25,0.44173
13011,-7.59025,-59.6649,1028.57,0.447201
13012,-6.71141,-59.6874,1028.89,0.452367
13013,-5.83272,-59.7104,1029.2,0.457705
13014,-4.95279,-59.7333,1029.52,0.462802
13015,-4.07268,-59.7562,1029.84,0.468092
13016,-3.19177,-59.7786,1030.16,0.473277
13017,-2.30989,-59.8042,1030.48,0.47882
13018,-1.42698,-59.8293,1030.79,0.48437
13019,-0.542895,-59.8566,1031.1,0.490416
13020,4.75188,-60.0015,1032.88,0.525463
13021,5.64147,-60.0249,1033.31,0.533043
13022,6.5318,-60.0417,1033.63,0.537888
13023,7.42146,-60.058,1033.98,0.541926
13024,8.31102,-60.0824,1034.31,0.54728
13025,9.20212,-60.1098,1034.65,0.551556
13026,10.0923,-60.1328,1034.98,0.556085
13027,10.9821,-60.1581,1035.29,0.561726
13028,11.8725,-60.1812,1035.61,0.566765
13029,12.7642,-60.2044,1035.93,0.571712
13030,13.6558,-60.2276,1036.25,0.576695
13031,14.5484,-60.2512,1036.57,0.581958
13032,15.4416,-60.2749,1036.89,0.587207
13033,16.335,-60.299,1037.21,0.592488
13034,17.2297,-60.3228,1037.53,0.598416
13035,18.1248,-60.3479,1037.85,0.603931
13036,19.0199,-60.3779,1038.16,0.609243
13037,19.9164,-60.4047,1038.48,0.616996
13038,20.814,-60.453,1038.83,0.624406
13039,24.409,-60.6925,1040.46,0.666729
13040,25.304,-60.7088,1040.58,0.660342
13041,26.2013,-60.6404,1040.82,0.657427
13042,27.1005,-60.6241,1041.12,0.659909
13043,28.001,-60.6231,1041.42,0.664135
13044,28.9027,-60.6395,1041.74,0.668664
13045,29.805,-60.6615,1042.06,0.673811
13046,30.7073,-60.6836,1042.37,0.678402
13047,31.6105,-60.7074,1042.7,0.683319
13048,32.5144,-60.7308,1043.02,0.688465
13049,33.4191,-60.7546,1043.34,0.693789
13050,34.3244,-60.7779,1043.67,0.698839
13051,35.2294,-60.8019,1043.99,0.704138
13052,36.1358,-60.8259,1044.31,0.709894
13053,37.0429,-60.8494,1044.64,0.715305
13054,37.9512,-60.8825,1044.97,0.72133
13055,38.8586,-60.9187,1045.29,0.730845
13056,39.7664,-60.9587,1045.59,0.740318
13057,40.6782,-61.0129,1045.96,0.748707
13058,41.5933,-61.1108,1046.41,0.76644
13059,42.4976,-61.1804,1046.7,0.776596
13060,43.4099,-61.2078,1047.06,0.793741
13061,44.3217,-61.1676,1047.33,0.782037
13062,45.2338,-61.1273,1047.65,0.76775
13063,46.1448,-61.1208,1047.93,0.768851
13064,47.0569,-61.1338,1048.23,0.771601
13065,47.9706,-61.1475,1048.54,0.775406
13066,48.8848,-61.1647,1048.85,0.779442
13067,49.8004,-61.1883,1049.18,0.7838
13068,50.7167,-61.2115,1049.5,0.788192
13069,51.6331,-61.2364,1049.82,0.793242
13070,52.5507,-61.2606,1050.15,0.79851
13071,53.4682,-61.2844,1050.47,0.803221
13072,54.3868,-61.3074,1050.8,0.807883
13073,55.3053,-61.3332,1051.12,0.813309
13074,56.2245,-61.3584,1051.44,0.818507
13075,57.1447,-61.3861,1051.76,0.823285
13076,58.0647,-61.4183,1052.08,0.828076
13077,58.9855,-61.4625,1052.4,0.83414
13078,59.9061,-61.5087,1052.71,0.840439
13079,63.6065,-61.6765,1054.11,0.858663
13080,64.5309,-61.6355,1054.43,0.864532
13081,65.4575,-61.6289,1054.77,0.867568
13082,66.3811,-61.6406,1055.06,0.871549
13083,67.3061,-61.6558,1055.35,0.875913
13084,68.2319,-61.6704,1055.65,0.879696
13085,69.1604,-61.6941,1055.99,0.883734
13086,70.0882,-61.7163,1056.29,0.888356
13087,71.0177,-61.7402,1056.62,0.89281
13088,71.9471,-61.7645,1056.93,0.897682
13089,72.8777,-61.7882,1057.26,0.902517
13090,73.8092,-61.8132,1057.58,0.907422
13091,74.7405,-61.8376,1057.9,0.912514
13092,75.6731,-61.8616,1058.22,0.917551
13093,76.606,-61.8822,1058.54,0.923003
13094,77.5392,-61.9026,1058.86,0.928623
13095,78.4708,-61.9333,1059.13,0.93379
13096,79.4036,-61.9664,1059.43,0.938889
13097,80.34,-62.0117,1059.77,0.944805
13098,81.2749,-62.0449,1060.09,0.95215
13099,84.0913,-62.094,1061.09,0.961256
13100,85.0284,-62.1099,1061.39,0.965362
13101,85.9687,-62.1277,1061.73,0.969349
13102,-28.5253,-59.9869,1020.9,0.319503
13103,-27.6594,-60.0096,1021.22,0.324468
13104,-26.7934,-60.0316,1021.54,0.329795
13105,-25.9262,-60.0548,1021.85,0.335221
13106,-25.0586,-60.0775,1022.17,0.340306
13107,-24.1906,-60.1006,1022.49,0.345525
13108,-23.3219,-60.1236,1022.81,0.35073
13109,-22.4527,-60.1464,1023.13,0.356201
13110,-21.5831,-60.1692,1023.44,0.361497
13111,-20.7134,-60.1947,1023.76,0.367292
13112,-19.8428,-60.2212,1024.07,0.37257
13113,-18.9723,-60.2442,1024.36,0.377864
13114,-18.1044,-60.2788,1024.73,0.384602
13115,-13.7382,-60.3881,1026.31,0.413761
13116,-12.8601,-60.3973,1026.6,0.416943
13117,-11.9817,-60.4232,1026.94,0.42201
13118,-11.105,-60.4488,1027.26,0.426279
13119,-10.2281,-60.4737,1027.58,0.431403
13120,-9.35052,-60.4951,1027.9,0.436403
13121,-8.47284,-60.5194,1028.23,0.44179
13122,-7.59424,-60.5429,1028.54,0.447202
13123,-6.71538,-60.5657,1028.86,0.452296
13124,-5.83661,-60.5889,1029.18,0.457464
13125,-4.95666,-60.612,1029.5,0.462564
13126,-4.07682,-60.6354,1029.82,0.468418
13127,-3.19616,-60.6584,1030.13,0.47384
13128,-2.31423,-60.6827,1030.45,0.479462
13129,-1.43209,-60.706,1030.77,0.484827
13130,-0.548439,-60.7334,1031.08,0.49103
13131,0.335804,-60.76,1031.4,0.497391
13132,1.2191,-60.7925,1031.78,0.504
13133,2.10254,-60.8238,1032.07,0.509457
13134,2.98474,-60.8494,1032.4,0.515129
13135,3.86557,-60.8657,1032.62,0.522014
13136,4.75275,-60.8822,1032.95,0.527744
13137,5.64053,-60.9044,1033.31,0.533173
13138,6.52915,-60.926,1033.62,0.537932
13139,7.41844,-60.9461,1033.96,0.542746
13140,8.30742,-60.9691,1034.29,0.548165
13141,9.19804,-60.995,1034.63,0.552408
13142,10.0878,-61.0178,1034.96,0.55679
13143,10.9773,-61.042,1035.27,0.562138
13144,11.8678,-61.0657,1035.59,0.56726
13145,12.7595,-61.0889,1035.91,0.572064
13146,13.6509,-61.1125,1036.23,0.577158
13147,14.5438,-61.1365,1036.55,0.582589
13148,15.437,-61.1607,1036.87,0.588043
13149,16.3306,-61.1851,1037.2,0.593488
13150,17.2249,-61.2093,1037.52,0.599287
13151,18.1196,-61.2351,1037.84,0.604756
13152,19.0147,-61.2647,1038.15,0.610404
13153,19.9104,-61.2913,1038.47,0.617562
13154,20.8074,-61.3291,1038.81,0.623767
13155,21.7039,-61.3791,1039.13,0.631614
13156,22.6029,-61.4529,1039.55,0.63951
13157,23.4982,-61.4728,1039.88,0.646664
13158,24.3999,-61.4879,1040.24,0.652382
13159,25.2973,-61.5363,1040.48,0.662983
13160,26.1963,-61.5003,1040.78,0.6571
13161,27.0963,-61.5018,1041.09,0.660277
13162,27.9971,-61.5093,1041.4,0.664561
13163,28.8988,-61.5272,1041.72,0.669144
13164,29.8012,-61.5499,1042.04,0.674161
13165,30.7036,-61.5734,1042.36,0.678847
13166,31.6066,-61.5976,1042.68,0.683788
13167,32.5107,-61.6212,1043,0.688764
13168,33.4153,-61.6457,1043.33,0.694251
13169,34.3204,-61.6692,1043.65,0.699305
13170,35.2253,-61.6932,1043.97,0.704628
13171,36.1318,-61.7181,1044.3,0.71026
13172,37.0387,-61.7418,1044.62,0.715756
13173,37.9466,-61.7769,1044.96,0.721939
13174,38.8542,-61.808,1045.28,0.730902
13175,39.7629,-61.843,1045.6,0.737804
13176,40.6739,-61.8893,1045.94,0.745571
13177,41.5855,-61.9355,1046.32,0.755567
13178,42.4944,-61.98,1046.64,0.764663
13179,43.4049,-61.989,1046.96,0.77179
13180,44.3162,-61.9821,1047.25,0.762808
13181,45.2295,-61.9888,1047.6,0.764654
13182,46.1401,-61.997,1047.89,0.767863
13183,47.0535,-62.0157,1048.2,0.771949
13184,47.9672,-62.0358,1048.52,0.775838
13185,48.8812,-62.0611,1048.84,0.780179
13186,49.7967,-62.0844,1049.17,0.784364
13187,50.7132,-62.1084,1049.49,0.788836
13188,51.6297,-62.133,1049.82,0.793799
13189,52.5471,-62.1574,1050.14,0.799273
13190,53.4645,-62.1813,1050.46,0.803648
13191,54.383,-62.2046,1050.79,0.808229
13192,55.3017,-62.2302,1051.11,0.813795
13193,56.2211,-62.2553,1051.43,0.818958
13194,57.1409,-62.2829,1051.75,0.823739
13195,58.0618,-62.3138,1052.08,0.828789
13196,58.9827,-62.3519,1052.4,0.834993
13197,59.9041,-62.3906,1052.71,0.840457
13198,60.8267,-62.4253,1053.01,0.844572
13199,61.7496,-62.4661,1053.39,0.849664
13200,62.6764,-62.51,1053.77,0.854952
13201,63.5998,-62.5057,1054.07,0.858949
13202,64.5242,-62.4993,1054.38,0.86458
13203,65.4512,-62.5101,1054.72,0.868467
13204,66.3766,-62.5305,1055.04,0.872216
13205,67.3019,-62.549,1055.32,0.876127
13206,68.2285,-62.57,1055.64,0.880212
13207,69.1568,-62.5937,1055.97,0.884561
13208,70.0853,-62.6196,1056.29,0.889189
13209,71.0145,-62.6434,1056.61,0.893353
13210,71.944,-62.6675,1056.93,0.898174
13211,72.8747,-62.6921,1057.25,0.903041
13212,73.8062,-62.7167,1057.57,0.90785
13213,74.7382,-62.7417,1057.9,0.912818
13214,75.6707,-62.7664,1058.22,0.917583
13215,76.604,-62.7902,1058.54,0.922972
13216,77.5374,-62.8181,1058.86,0.928538
13217,78.47,-62.8459,1059.15,0.933444
13218,79.4057,-62.8747,1059.49,0.938375
13219,80.3411,-62.906,1059.81,0.943812
13220,81.2767,-62.9356,1060.13,0.949883
13221,82.2131,-62.9582,1060.43,0.953158
13222,83.1501,-62.975,1060.74,0.956936
13223,84.09,-62.9892,1061.09,0.960295
13224,85.0281,-63.0097,1061.4,0.964961
13225,85.9678,-63.0341,1061.73,0.969601
13226,-28.5294,-60.8584,1020.87,0.319514
13227,-27.6638,-60.8816,1021.19,0.324479
13228,-26.7977,-60.9039,1021.51,0.329919
13229,-25.9305,-60.9275,1021.83,0.335438
13230,-25.063,-60.9503,1022.14,0.340644
13231,-24.195,-60.9734,1022.46,0.345607
13232,-23.3263,-60.9969,1022.78,0.350792
13233,-22.4572,-61.0202,1023.1,0.356248
13234,-21.5875,-61.0422,1023.42,0.361604
13235,-20.718,-61.0654,1023.74,0.367057
13236,-19.8472,-61.0876,1024.05,0.372193
13237,-18.9754,-61.1097,1024.35,0.377577
13238,-18.1058,-61.1418,1024.71,0.383997
13239,-17.2379,-61.17,1025.01,0.390236
13240,-16.3656,-61.1909,1025.31,0.39669
13241,-15.491,-61.2097,1025.65,0.401873
13242,-14.6162,-61.2364,1025.97,0.406851
13243,-13.7405,-61.2572,1026.29,0.412027
13244,-12.8633,-61.2715,1026.58,0.416265
13245,-11.9859,-61.2974,1026.92,0.421667
13246,-11.1094,-61.3233,1027.24,0.42604
13247,-10.2325,-61.3503,1027.56,0.431459
13248,-9.35491,-61.3735,1027.88,0.436799
13249,-8.47715,-61.3976,1028.2,0.442295
13250,-7.59878,-61.4212,1028.52,0.447624
13251,-6.72002,-61.4443,1028.84,0.452743
13252,-5.84114,-61.4677,1029.16,0.457925
13253,-4.9611,-61.4911,1029.47,0.463044
13254,-4.08141,-61.5144,1029.79,0.468509
13255,-3.20053,-61.5373,1030.11,0.473919
13256,-2.31853,-61.5626,1030.43,0.479343
13257,-1.43638,-61.5885,1030.75,0.485195
13258,-0.553277,-61.6139,1031.06,0.491178
13259,0.33063,-61.6407,1031.38,0.497832
13260,1.21378,-61.6742,1031.73,0.504199
13261,2.09743,-61.704,1032.04,0.509905
13262,2.98252,-61.7234,1032.35,0.516159
13263,3.86632,-61.7427,1032.65,0.523258
13264,4.7525,-61.7717,1032.99,0.529203
13265,5.6391,-61.7952,1033.32,0.533707
13266,6.52692,-61.8119,1033.62,0.53807
13267,7.41559,-61.833,1033.95,0.543055
13268,8.30385,-61.8569,1034.28,0.548349
13269,9.19355,-61.8823,1034.61,0.552631
13270,10.0832,-61.9018,1034.93,0.556774
13271,10.9729,-61.9255,1035.25,0.562183
13272,11.8634,-61.9497,1035.57,0.567419
13273,12.7548,-61.9733,1035.89,0.572333
13274,13.6464,-61.9974,1036.21,0.577594
13275,14.5394,-62.0215,1036.53,0.582959
13276,15.4325,-62.0461,1036.86,0.588607
13277,16.326,-62.0711,1037.18,0.594139
13278,17.2202,-62.0955,1037.5,0.600192
13279,18.1149,-62.1219,1037.82,0.605687
13280,19.0101,-62.1515,1038.14,0.611386
13281,19.9054,-62.1788,1038.46,0.618399
13282,20.8028,-62.2126,1038.79,0.62437
13283,21.6998,-62.2505,1039.12,0.631573
13284,22.597,-62.2988,1039.48,0.638324
13285,23.4941,-62.3235,1039.8,0.644803
13286,24.3939,-62.3372,1040.13,0.649445
13287,25.2924,-62.3658,1040.42,0.655332
13288,26.1914,-62.3727,1040.73,0.657315
13289,27.0917,-62.3848,1041.06,0.661137
13290,27.9926,-62.3971,1041.37,0.665601
13291,28.8943,-62.417,1041.69,0.670269
13292,29.797,-62.4398,1042.02,0.675222
13293,30.6995,-62.4642,1042.34,0.679932
13294,31.6028,-62.4885,1042.67,0.684549
13295,32.5067,-62.5122,1042.99,0.689363
13296,33.4113,-62.5371,1043.31,0.694899
13297,34.3165,-62.5612,1043.64,0.699924
13298,35.2214,-62.5862,1043.96,0.70521
13299,36.1278,-62.6114,1044.28,0.710893
13300,37.0345,-62.6359,1044.61,0.716315
13301,37.9422,-62.6693,1044.94,0.722464
13302,38.85,-62.7,1045.26,0.730454
13303,39.7586,-62.7326,1045.58,0.737236
13304,40.6684,-62.7665,1045.9,0.743529
13305,41.5788,-62.7988,1046.25,0.749935
13306,42.4892,-62.8178,1046.57,0.755148
13307,43.4,-62.836,1046.9,0.759632
13308,44.3119,-62.8501,1047.22,0.761388
13309,45.2246,-62.8678,1047.57,0.764978
13310,46.1358,-62.8839,1047.86,0.768665
13311,47.0494,-62.9043,1048.18,0.773055
13312,47.9636,-62.9315,1048.51,0.776915
13313,48.878,-62.9567,1048.83,0.781057
13314,49.7934,-62.9801,1049.16,0.785078
13315,50.7099,-63.0047,1049.48,0.789502
13316,51.6263,-63.0298,1049.81,0.79477
13317,52.5436,-63.0544,1050.13,0.799905
13318,53.4612,-63.0793,1050.46,0.804388
13319,54.3797,-63.1032,1050.78,0.809383
13320,55.2985,-63.1286,1051.1,0.814678
13321,56.218,-63.1536,1051.43,0.819905
13322,57.1378,-63.181,1051.75,0.82453
13323,58.059,-63.2115,1052.08,0.829453
13324,58.9799,-63.2445,1052.4,0.834959
13325,59.9015,-63.2759,1052.71,0.840357
13326,60.8244,-63.3064,1053.03,0.845257
13327,61.7475,-63.333,1053.38,0.850449
13328,62.6714,-63.356,1053.71,0.855352
13329,63.5963,-63.374,1054.03,0.859978
13330,64.5213,-63.3868,1054.35,0.86452
13331,65.4479,-63.4043,1054.69,0.868603
13332,66.3734,-63.4268,1055.02,0.872404
13333,67.2991,-63.4493,1055.32,0.876575
13334,68.2266,-63.4743,1055.64,0.880896
13335,69.1545,-63.498,1055.96,0.885364
13336,70.0829,-63.523,1056.29,0.889862
13337,71.0125,-63.547,1056.61,0.894035
13338,71.9424,-63.571,1056.93,0.899002
13339,72.873,-63.5956,1057.25,0.903606
13340,73.8041,-63.6205,1057.57,0.908294
13341,74.7361,-63.6454,1057.89,0.913151
13342,75.6683,-63.6707,1058.21,0.917766
13343,76.6013,-63.6951,1058.53,0.92294
13344,77.535,-63.7227,1058.86,0.9281
13345,78.4687,-63.7496,1059.17,0.933098
13346,79.4043,-63.7783,1059.5,0.937793
13347,80.3392,-63.7993,1059.81,0.942365
13348,81.2752,-63.8237,1060.14,0.947394
13349,82.2114,-63.8473,1060.45,0.951703
13350,83.1492,-63.8713,1060.77,0.955736
13351,84.087,-63.8921,1061.09,0.960234
13352,85.0263,-63.9155,1061.42,0.964763
13353,85.9662,-63.9417,1061.75,0.969589
13354,-28.5337,-61.7294,1020.85,0.31921
13355,-27.6679,-61.753,1021.17,0.324335
13356,-26.8016,-61.7758,1021.48,0.32988
13357,-25.9344,-61.7993,1021.8,0.3351
13358,-25.0674,-61.8224,1022.12,0.340437
13359,-24.1993,-61.8458,1022.43,0.345434
13360,-23.3308,-61.8695,1022.75,0.35065
13361,-22.4615,-61.893,1023.07,0.356075
13362,-21.5918,-61.9166,1023.39,0.361466
13363,-20.7219,-61.9402,1023.71,0.367076
13364,-19.8509,-61.9641,1024.03,0.372273
13365,-18.9798,-61.9869,1024.35,0.377561
13366,-18.109,-62.0157,1024.68,0.383538
13367,-17.2371,-62.0329,1024.98,0.388536
13368,-16.3643,-62.0552,1025.29,0.394961
13369,-15.4911,-62.0748,1025.62,0.400339
13370,-14.6171,-62.0971,1025.93,0.405537
13371,-13.7421,-62.1233,1026.25,0.411139
13372,-12.8656,-62.144,1026.55,0.416284
13373,-11.99,-62.172,1026.89,0.421792
13374,-11.1136,-62.2,1027.21,0.426286
13375,-10.2368,-62.2274,1027.54,0.431709
13376,-9.3589,-62.2511,1027.86,0.436909
13377,-8.48136,-62.2751,1028.18,0.442283
13378,-7.60295,-62.2987,1028.49,0.447621
13379,-6.72417,-62.3221,1028.81,0.452841
13380,-5.84509,-62.3453,1029.13,0.457772
13381,-4.96519,-62.3688,1029.45,0.462787
13382,-4.08565,-62.3924,1029.77,0.468345
13383,-3.20473,-62.4162,1030.09,0.473842
13384,-2.32289,-62.4408,1030.41,0.479436
13385,-1.44092,-62.4672,1030.73,0.485454
13386,-0.558049,-62.4923,1031.04,0.491445
13387,0.32577,-62.5195,1031.36,0.498101
13388,1.2094,-62.5505,1031.7,0.504432
13389,2.0932,-62.578,1032.02,0.510141
13390,2.97881,-62.6022,1032.33,0.515784
13391,3.86346,-62.6268,1032.66,0.522902
13392,4.74933,-62.6502,1032.98,0.528376
13393,5.63584,-62.6735,1033.3,0.532777
13394,6.52336,-62.6934,1033.61,0.537801
13395,7.4118,-62.7146,1033.94,0.542908
13396,8.29974,-62.7373,1034.26,0.548053
13397,9.18908,-62.7612,1034.58,0.552437
13398,10.0791,-62.7847,1034.9,0.556947
13399,10.9689,-62.809,1035.23,0.562412
13400,11.8594,-62.8342,1035.55,0.567814
13401,12.7505,-62.858,1035.87,0.572753
13402,13.6422,-62.8825,1036.19,0.578117
13403,14.5352,-62.9069,1036.52,0.583559
13404,15.4283,-62.9319,1036.84,0.589175
13405,16.3216,-62.957,1037.16,0.594714
13406,17.2157,-62.9822,1037.48,0.600697
13407,18.1105,-63.0085,1037.8,0.606224
13408,19.0056,-63.0372,1038.12,0.611942
13409,19.9013,-63.0642,1038.44,0.618664
13410,20.7983,-63.0952,1038.77,0.624475
13411,21.6955,-63.1252,1039.1,0.631169
13412,22.5924,-63.155,1039.42,0.636818
13413,23.4902,-63.1755,1039.75,0.642329
13414,24.3892,-63.1949,1040.07,0.647618
13415,25.2885,-63.2197,1040.4,0.651782
13416,26.1875,-63.2368,1040.71,0.656708
13417,27.0878,-63.2564,1041.03,0.66111
13418,27.9889,-63.2792,1041.36,0.666043
13419,28.8903,-63.3058,1041.68,0.671377
13420,29.7929,-63.3303,1042,0.67618
13421,30.6955,-63.355,1042.33,0.680928
13422,31.5987,-63.3794,1042.65,0.685536
13423,32.5026,-63.4037,1042.97,0.690345
13424,33.4072,-63.4285,1043.3,0.695718
13425,34.3122,-63.453,1043.62,0.700809
13426,35.2179,-63.4781,1043.95,0.705933
13427,36.1243,-63.5035,1044.27,0.711457
13428,37.031,-63.5285,1044.59,0.716971
13429,37.9386,-63.555,1044.92,0.722771
13430,38.8467,-63.576,1045.25,0.728787
13431,39.7554,-63.6039,1045.56,0.734597
13432,40.6648,-63.63,1045.89,0.74007
13433,41.5741,-63.6543,1046.22,0.746039
13434,42.4848,-63.6795,1046.54,0.751212
13435,43.3957,-63.7038,1046.87,0.755835
13436,44.3074,-63.731,1047.19,0.760279
13437,45.22,-63.7544,1047.53,0.764606
13438,46.132,-63.7783,1047.84,0.76867
13439,47.0464,-63.8018,1048.17,0.772947
13440,47.9606,-63.8279,1048.5,0.776826
13441,48.8749,-63.8524,1048.82,0.781002
13442,49.7905,-63.8763,1049.15,0.785183
13443,50.7068,-63.9017,1049.47,0.789961
