index,三维坐标X,三维坐标Y,三维坐标Z,LAG_应变Exx
11376,60.8799,-46.181,1053.15,-0.000103336
11377,61.8029,-46.1998,1053.47,-0.000101811
11378,62.7267,-46.2193,1053.79,-0.000109503
11379,63.6503,-46.2383,1054.1,-0.000121683
11380,64.5748,-46.2574,1054.42,-0.000146098
11381,65.4997,-46.2771,1054.74,-0.000166131
11382,66.4257,-46.2968,1055.06,-0.000183802
11383,67.3517,-46.3165,1055.38,-0.000187384
11384,68.2784,-46.3355,1055.7,-0.000205754
11385,69.2052,-46.3551,1056.01,-0.000231995
11386,70.1331,-46.3747,1056.33,-0.00024013
11387,71.0618,-46.3942,1056.65,-0.000243933
11388,71.9907,-46.4143,1056.97,-0.000234237
11389,72.9198,-46.4333,1057.29,-0.000233845
11390,73.85,-46.4529,1057.61,-0.00018701
11391,74.7815,-46.4728,1057.93,-0.00015188
11392,75.7136,-46.4921,1058.25,-0.000131701
11393,76.6455,-46.5116,1058.57,-0.000107759
11394,77.5779,-46.5304,1058.89,-8.19712e-05
11395,78.512,-46.5485,1059.21,-6.16879e-05
11396,79.4464,-46.5686,1059.52,-7.31779e-05
11397,80.3809,-46.5877,1059.84,-8.35733e-05
11398,81.3162,-46.6077,1060.16,-8.69357e-05
11399,82.2518,-46.6262,1060.47,-0.000104921
11400,83.1884,-46.6455,1060.79,-0.000114854
11401,84.1261,-46.6656,1061.11,-0.000108719
11402,85.0635,-46.6856,1061.43,-0.000168002
11403,86.0018,-46.7043,1061.75,-0.000188699
11404,-28.4557,-45.1715,1021.39,-6.81359e-05
11405,-27.5891,-45.1895,1021.71,-4.85497e-05
11406,-26.7225,-45.2074,1022.02,-8.66916e-05
11407,-25.8555,-45.2259,1022.33,-0.000130183
11408,-24.9877,-45.2446,1022.65,-0.000155707
11409,-24.1194,-45.2631,1022.96,-0.000169369
11410,-23.251,-45.2816,1023.28,-0.000173548
11411,-22.382,-45.3,1023.6,-0.000174597
11412,-21.5124,-45.3186,1023.91,-0.000162581
11413,-20.6416,-45.3372,1024.23,-0.000144655
11414,-19.7711,-45.355,1024.54,-0.000125486
11415,-18.8992,-45.3741,1024.86,-9.25671e-05
11416,-18.0276,-45.3929,1025.17,-7.50082e-05
11417,-17.155,-45.4117,1025.49,-6.83947e-05
11418,-16.2821,-45.43,1025.81,-5.45861e-05
11419,-15.4088,-45.4492,1026.12,-6.47241e-05
11420,-14.5345,-45.4678,1026.44,-8.4721e-05
11421,-13.6596,-45.4862,1026.75,-9.77556e-05
11422,-12.7843,-45.5043,1027.07,-0.000135882
11423,-11.9082,-45.5231,1027.39,-0.000174496
11424,-11.0326,-45.5417,1027.7,-0.000205494
11425,-10.156,-45.5597,1028.02,-0.00022911
11426,-9.27881,-45.578,1028.33,-0.000253926
11427,-8.40151,-45.5972,1028.65,-0.000262746
11428,-7.52333,-45.6162,1028.97,-0.000265534
11429,-6.64452,-45.635,1029.28,-0.00023748
11430,-5.76473,-45.6544,1029.6,-0.00023039
11431,-4.88518,-45.6732,1029.91,-0.000213444
11432,-4.00425,-45.692,1030.23,-0.000194599
11433,-3.12316,-45.7107,1030.55,-0.000188047
11434,-2.24163,-45.7295,1030.86,-0.000179125
11435,-1.35926,-45.748,1031.18,-0.000161587
11436,-0.476739,-45.7668,1031.49,-0.000148121
11437,0.406555,-45.7861,1031.81,-0.000142805
11438,1.29057,-45.8048,1032.13,-0.000124677
11439,2.17491,-45.8239,1032.44,-0.00012308
11440,3.06037,-45.843,1032.76,-0.000113016
11441,3.94584,-45.8617,1033.08,-0.000141611
11442,4.83204,-45.8806,1033.4,-0.000167633
11443,5.7188,-45.8997,1033.71,-0.000204837
11444,6.60561,-45.9188,1034.03,-0.000251568
11445,7.49363,-45.9385,1034.35,-0.00031151
11446,8.38137,-45.9578,1034.66,-0.000354953
11447,9.2701,-45.977,1034.98,-0.000402524
11448,10.1592,-45.9964,1035.3,-0.000433575
11449,11.0489,-46.0146,1035.61,-0.000454773
11450,11.9388,-46.0338,1035.93,-0.000469055
11451,12.8296,-46.0525,1036.25,-0.000454577
11452,13.721,-46.0712,1036.57,-0.000450775
11453,14.6133,-46.0902,1036.88,-0.000431141
11454,15.5055,-46.1096,1037.2,-0.000406042
11455,16.399,-46.129,1037.52,-0.000381567
11456,17.2926,-46.1482,1037.84,-0.000356387
11457,18.1874,-46.1677,1038.15,-0.000336551
11458,19.0824,-46.187,1038.47,-0.000314595
11459,19.9783,-46.206,1038.79,-0.000299872
11460,20.8744,-46.2246,1039.11,-0.000302605
11461,21.7713,-46.2435,1039.42,-0.000286472
11462,22.6687,-46.2629,1039.74,-0.000292467
11463,23.5667,-46.2828,1040.06,-0.000283625
11464,24.465,-46.3022,1040.38,-0.000276688
11465,25.3637,-46.3215,1040.7,-0.00028228
11466,26.2635,-46.3416,1041.02,-0.00030605
11467,27.1634,-46.3616,1041.34,-0.000337722
11468,28.0645,-46.3812,1041.65,-0.000362517
11469,28.9656,-46.3999,1041.97,-0.000383182
11470,29.8675,-46.4192,1042.29,-0.000428484
11471,30.7699,-46.4381,1042.61,-0.000462956
11472,31.6726,-46.4571,1042.93,-0.000461377
11473,32.5764,-46.4765,1043.25,-0.000469998
11474,33.4804,-46.4955,1043.56,-0.000464209
11475,34.3846,-46.5145,1043.88,-0.000446628
11476,35.2901,-46.5337,1044.2,-0.000420623
11477,36.1956,-46.5534,1044.52,-0.000380725
11478,37.1019,-46.5732,1044.84,-0.000373864
11479,38.0088,-46.5931,1045.16,-0.000344077
11480,38.9165,-46.6126,1045.48,-0.000312124
11481,39.8251,-46.6321,1045.8,-0.000300241
11482,40.7345,-46.6521,1046.12,-0.0002764
11483,41.6436,-46.6713,1046.44,-0.000268442
11484,42.5536,-46.6915,1046.76,-0.000233781
11485,43.4646,-46.7109,1047.08,-0.000221838
11486,44.3758,-46.7302,1047.4,-0.000220096
11487,45.2879,-46.7493,1047.71,-0.000223398
11488,46.1999,-46.7682,1048.04,-0.000226387
11489,47.1146,-46.7886,1048.36,-0.000267471
11490,48.0281,-46.8079,1048.68,-0.000324441
11491,48.942,-46.827,1049,-0.000386371
11492,49.8567,-46.8469,1049.32,-0.000439117
11493,50.7715,-46.8665,1049.63,-0.000491448
11494,51.6873,-46.8868,1049.95,-0.000545241
11495,52.6025,-46.9063,1050.27,-0.000541464
11496,53.5189,-46.926,1050.59,-0.000521284
11497,54.4369,-46.9454,1050.91,-0.000473634
11498,55.3546,-46.9649,1051.23,-0.000404549
11499,56.2734,-46.9845,1051.55,-0.000326285
11500,57.1927,-47.0031,1051.86,-0.000234304
11501,58.1132,-47.0223,1052.18,-0.000169583
11502,59.0339,-47.0419,1052.5,-0.000129489
11503,59.9556,-47.0608,1052.82,-9.48167e-05
11504,60.8776,-47.0804,1053.14,-9.52726e-05
11505,61.8006,-47.0999,1053.46,-9.82923e-05
11506,62.7243,-47.1198,1053.78,-0.000113191
11507,63.648,-47.139,1054.1,-0.000131285
11508,64.5723,-47.1583,1054.42,-0.000156137
11509,65.497,-47.1784,1054.73,-0.00017979
11510,66.423,-47.1983,1055.06,-0.000198574
11511,67.349,-47.2178,1055.38,-0.000202299
11512,68.2757,-47.2375,1055.69,-0.000216999
11513,69.2026,-47.2577,1056.01,-0.000235661
11514,70.1306,-47.2772,1056.33,-0.000236721
11515,71.0595,-47.2971,1056.65,-0.000237602
11516,71.9886,-47.3176,1056.97,-0.000219593
11517,72.9178,-47.3371,1057.29,-0.000213243
11518,73.8481,-47.3568,1057.61,-0.000161739
11519,74.7794,-47.3767,1057.93,-0.00012864
11520,75.7116,-47.3957,1058.25,-0.000117469
11521,76.6434,-47.4154,1058.57,-9.03205e-05
11522,77.5759,-47.4346,1058.89,-6.62145e-05
11523,78.5103,-47.453,1059.21,-5.04782e-05
11524,79.4448,-47.4728,1059.53,-7.71396e-05
11525,80.3795,-47.492,1059.84,-9.27387e-05
11526,81.3148,-47.5126,1060.16,-0.000102463
11527,82.2507,-47.5314,1060.48,-0.000126511
11528,83.1873,-47.5516,1060.79,-0.000143871
11529,84.1244,-47.5716,1061.11,-0.000160113
11530,85.0618,-47.5916,1061.43,-0.000242569
11531,86.0003,-47.6107,1061.75,-0.000171217
11532,-28.4596,-46.0433,1021.36,-6.85915e-05
11533,-27.5931,-46.0613,1021.68,-7.46905e-05
11534,-26.7265,-46.0797,1021.99,-0.000110399
11535,-25.8597,-46.0986,1022.31,-0.000145956
11536,-24.9919,-46.1172,1022.62,-0.000159048
11537,-24.1236,-46.1361,1022.93,-0.000158952
11538,-23.2552,-46.1551,1023.25,-0.000157525
11539,-22.3867,-46.1738,1023.57,-0.000153539
11540,-21.5166,-46.1923,1023.88,-0.000141442
11541,-20.6458,-46.211,1024.2,-0.000129316
11542,-19.7753,-46.2292,1024.52,-0.000120381
11543,-18.9034,-46.2481,1024.83,-9.93015e-05
11544,-18.0317,-46.2672,1025.15,-8.83348e-05
11545,-17.1589,-46.2861,1025.46,-8.41112e-05
11546,-16.2861,-46.3048,1025.78,-7.06672e-05
11547,-15.4127,-46.3245,1026.1,-7.66937e-05
11548,-14.5385,-46.3431,1026.41,-8.83832e-05
11549,-13.6636,-46.362,1026.73,-9.66875e-05
11550,-12.7884,-46.3805,1027.04,-0.00012964
11551,-11.9123,-46.3995,1027.36,-0.000166552
11552,-11.0367,-46.4186,1027.68,-0.00020042
11553,-10.16,-46.4367,1027.99,-0.000229554
11554,-9.28277,-46.4553,1028.31,-0.000261731
11555,-8.40562,-46.4747,1028.62,-0.000275915
11556,-7.52709,-46.4942,1028.94,-0.000277631
11557,-6.64847,-46.5132,1029.26,-0.000247306
11558,-5.76882,-46.5327,1029.57,-0.000236016
11559,-4.88938,-46.5519,1029.89,-0.000213217
11560,-4.0085,-46.5714,1030.21,-0.000188508
11561,-3.12751,-46.5905,1030.52,-0.000181247
11562,-2.24597,-46.6095,1030.84,-0.000175035
11563,-1.36383,-46.6283,1031.16,-0.000156693
11564,-0.481457,-46.6474,1031.47,-0.000144581
11565,0.401965,-46.6665,1031.79,-0.000140537
11566,1.28636,-46.6852,1032.1,-0.000127081
11567,2.17076,-46.7045,1032.42,-0.000122329
11568,3.05627,-46.7236,1032.74,-0.000109022
11569,3.94164,-46.7427,1033.06,-0.000131724
11570,4.82807,-46.762,1033.37,-0.000154557
11571,5.71489,-46.7817,1033.69,-0.000186668
11572,6.60161,-46.8012,1034.01,-0.000233109
11573,7.48962,-46.821,1034.32,-0.000297106
11574,8.37752,-46.8408,1034.64,-0.000342765
11575,9.2663,-46.8604,1034.96,-0.000396291
11576,10.1554,-46.8801,1035.28,-0.000431404
11577,11.045,-46.8989,1035.59,-0.000460916
11578,11.935,-46.9181,1035.91,-0.00047664
11579,12.8259,-46.9373,1036.23,-0.000463692
11580,13.717,-46.9563,1036.55,-0.000459555
11581,14.6095,-46.9755,1036.87,-0.000443256
11582,15.5015,-46.9951,1037.18,-0.000417011
11583,16.3951,-47.0148,1037.5,-0.000388785
11584,17.2884,-47.0342,1037.82,-0.000359214
11585,18.1833,-47.0538,1038.14,-0.000332218
11586,19.0786,-47.0734,1038.45,-0.000303779
11587,19.9744,-47.0925,1038.77,-0.000278031
11588,20.8701,-47.1116,1039.09,-0.000283165
11589,21.7671,-47.1306,1039.41,-0.000271511
11590,22.6645,-47.1502,1039.72,-0.000281562
11591,23.5624,-47.1702,1040.04,-0.000279538
11592,24.4608,-47.19,1040.36,-0.000283919
11593,25.3598,-47.21,1040.68,-0.000296085
11594,26.26,-47.2303,1041,-0.000323776
11595,27.1602,-47.2507,1041.32,-0.000357891
11596,28.0615,-47.2703,1041.64,-0.000378213
11597,28.9627,-47.2897,1041.96,-0.000393235
11598,29.8643,-47.3091,1042.28,-0.000422352
11599,30.7665,-47.3281,1042.6,-0.000452358
11600,31.669,-47.3473,1042.91,-0.000451438
11601,32.5731,-47.3669,1043.23,-0.000459035
11602,33.477,-47.3863,1043.55,-0.000452636
11603,34.3812,-47.4057,1043.87,-0.000436549
11604,35.2867,-47.4256,1044.19,-0.000414494
11605,36.192,-47.4457,1044.51,-0.000377361
11606,37.0983,-47.4653,1044.83,-0.000376088
11607,38.0054,-47.4854,1045.15,-0.000348417
11608,38.9133,-47.5048,1045.47,-0.000315806
11609,39.8219,-47.5248,1045.79,-0.000299239
11610,40.7311,-47.5446,1046.11,-0.000276563
11611,41.6402,-47.5638,1046.43,-0.000270276
11612,42.5506,-47.5843,1046.75,-0.000238521
11613,43.4615,-47.6042,1047.07,-0.000230412
11614,44.3726,-47.624,1047.39,-0.000231804
11615,45.2847,-47.6433,1047.7,-0.000239745
11616,46.1968,-47.6628,1048.03,-0.000242875
11617,47.1105,-47.6831,1048.35,-0.000284265
11618,48.0239,-47.7025,1048.67,-0.000335991
11619,48.9378,-47.7223,1048.99,-0.000389923
11620,49.8526,-47.7422,1049.31,-0.000436078
11621,50.7675,-47.7621,1049.63,-0.000482019
11622,51.6834,-47.7829,1049.94,-0.000525423
11623,52.5993,-47.8031,1050.26,-0.000514974
11624,53.5161,-47.8235,1050.58,-0.000491884
11625,54.4339,-47.8426,1050.9,-0.000444437
11626,55.3519,-47.8619,1051.22,-0.000380725
11627,56.2706,-47.8818,1051.54,-0.000308418
11628,57.19,-47.9014,1051.86,-0.000227362
11629,58.1103,-47.9208,1052.18,-0.000168119
11630,59.031,-47.9406,1052.5,-0.000136319
11631,59.9527,-47.9603,1052.82,-0.000106857
11632,60.8749,-47.9802,1053.14,-0.00011271
11633,61.7979,-48.0003,1053.46,-0.000116406
11634,62.7217,-48.0202,1053.78,-0.000128501
11635,63.6455,-48.0395,1054.09,-0.000142287
11636,64.5701,-48.059,1054.41,-0.000160376
11637,65.4948,-48.0794,1054.73,-0.00018156
11638,66.4207,-48.0993,1055.05,-0.000194531
11639,67.3466,-48.1189,1055.37,-0.000198877
11640,68.2734,-48.139,1055.69,-0.00020911
11641,69.2004,-48.1592,1056.01,-0.000226787
11642,70.1283,-48.1787,1056.33,-0.000225295
11643,71.0573,-48.1985,1056.65,-0.000222535
11644,71.9861,-48.2187,1056.97,-0.000203473
11645,72.9153,-48.2384,1057.29,-0.000192437
11646,73.8461,-48.2586,1057.61,-0.000134175
11647,74.7776,-48.2787,1057.93,-0.000103487
11648,75.7094,-48.2982,1058.25,-0.000100432
11649,76.6413,-48.3188,1058.57,-7.73262e-05
11650,77.5742,-48.3383,1058.89,-5.80396e-05
11651,78.5086,-48.3585,1059.21,-4.51428e-05
11652,79.4431,-48.3779,1059.52,-7.69384e-05
11653,80.3773,-48.3973,1059.84,-9.12154e-05
11654,81.3132,-48.4178,1060.16,-9.9779e-05
11655,82.2492,-48.4374,1060.48,-0.000120278
11656,83.1858,-48.4579,1060.8,-0.000128636
11657,84.1228,-48.4779,1061.11,-0.000143294
11658,85.0603,-48.4986,1061.43,-0.000243938
11659,85.9991,-48.5192,1061.75,-0.000173685
11660,-28.4635,-46.9148,1021.33,-6.84468e-05
11661,-27.5975,-46.9329,1021.65,-9.6751e-05
11662,-26.7308,-46.9513,1021.96,-0.000129891
11663,-25.8638,-46.9704,1022.28,-0.00015961
11664,-24.9963,-46.9892,1022.59,-0.000164695
11665,-24.1283,-47.0087,1022.91,-0.000148681
11666,-23.2597,-47.0281,1023.22,-0.0001407
11667,-22.3909,-47.0472,1023.54,-0.000131697
11668,-21.5209,-47.0661,1023.86,-0.000113903
11669,-20.6501,-47.0848,1024.17,-9.25503e-05
11670,-19.7796,-47.1036,1024.49,-8.23927e-05
11671,-18.9077,-47.1228,1024.8,-7.35433e-05
11672,-18.0361,-47.1422,1025.12,-7.48672e-05
11673,-17.1632,-47.1613,1025.44,-8.35887e-05
11674,-16.29,-47.1802,1025.75,-8.33719e-05
11675,-15.4166,-47.1999,1026.07,-0.000103814
11676,-14.5421,-47.219,1026.38,-0.000115322
11677,-13.6676,-47.2384,1026.7,-0.000128945
11678,-12.7926,-47.2574,1027.02,-0.000163475
11679,-11.9164,-47.2765,1027.33,-0.000198423
11680,-11.0409,-47.2961,1027.65,-0.000220855
11681,-10.1641,-47.3145,1027.96,-0.000239369
11682,-9.28685,-47.3334,1028.28,-0.000268074
11683,-8.40954,-47.3529,1028.6,-0.000280611
11684,-7.53103,-47.3726,1028.92,-0.000279953
11685,-6.65251,-47.392,1029.23,-0.000247068
11686,-5.77302,-47.4115,1029.55,-0.000239191
11687,-4.89367,-47.4312,1029.87,-0.000215825
11688,-4.01302,-47.451,1030.18,-0.000194529
11689,-3.13208,-47.4706,1030.5,-0.000195784
11690,-2.25078,-47.4896,1030.82,-0.000192537
11691,-1.36857,-47.5083,1031.13,-0.000180786
11692,-0.486198,-47.5277,1031.45,-0.000175201
11693,0.397292,-47.5469,1031.77,-0.000171422
11694,1.28188,-47.5658,1032.08,-0.000155064
11695,2.16627,-47.5852,1032.4,-0.000138234
11696,3.05184,-47.6046,1032.72,-0.000111579
11697,3.93723,-47.6238,1033.03,-0.000117207
11698,4.82377,-47.6435,1033.35,-0.000126251
11699,5.71063,-47.6634,1033.67,-0.000148805
11700,6.59736,-47.6829,1033.98,-0.000194747
11701,7.48526,-47.7029,1034.3,-0.0002545
11702,8.37335,-47.7232,1034.62,-0.000305018
11703,9.26196,-47.7432,1034.94,-0.000368812
11704,10.151,-47.7631,1035.26,-0.000412465
11705,11.0407,-47.7826,1035.57,-0.000451449
11706,11.9311,-47.8021,1035.89,-0.000471221
11707,12.8218,-47.8217,1036.21,-0.000463769
11708,13.7128,-47.8412,1036.53,-0.00046071
11709,14.6052,-47.8609,1036.85,-0.000448562
11710,15.4971,-47.8805,1037.17,-0.000426506
11711,16.3906,-47.9002,1037.48,-0.000398135
11712,17.284,-47.9197,1037.8,-0.000366503
11713,18.1788,-47.9391,1038.12,-0.000337522
11714,19.0743,-47.9589,1038.43,-0.000305624
11715,19.97,-47.978,1038.75,-0.000273643
11716,20.8659,-47.9979,1039.07,-0.000282345
11717,21.7629,-48.0172,1039.39,-0.000270586
11718,22.6603,-48.0371,1039.71,-0.000281609
11719,23.5585,-48.0575,1040.03,-0.000283497
11720,24.4569,-48.0776,1040.35,-0.000292473
11721,25.3559,-48.0983,1040.67,-0.000307267
11722,26.2561,-48.1187,1040.99,-0.000331687
11723,27.1558,-48.1393,1041.31,-0.000360481
11724,28.0572,-48.1595,1041.62,-0.00037599
11725,28.9585,-48.179,1041.94,-0.000386234
11726,29.8601,-48.1989,1042.26,-0.000406949
11727,30.7623,-48.2184,1042.58,-0.000434107
11728,31.665,-48.2373,1042.9,-0.000432625
11729,32.5691,-48.2569,1043.22,-0.000441455
11730,33.473,-48.2769,1043.54,-0.000436662
11731,34.3774,-48.2969,1043.86,-0.000424258
11732,35.2827,-48.3171,1044.18,-0.000404325
11733,36.1882,-48.337,1044.5,-0.000370339
11734,37.0946,-48.3575,1044.82,-0.000372885
11735,38.0019,-48.3778,1045.14,-0.000347399
11736,38.9099,-48.3973,1045.46,-0.000315942
11737,39.8184,-48.4178,1045.78,-0.000293862
11738,40.728,-48.4374,1046.1,-0.000264131
11739,41.6372,-48.4569,1046.42,-0.000271293
11740,42.5477,-48.4775,1046.74,-0.00024361
11741,43.4587,-48.4972,1047.06,-0.000243425
11742,44.3698,-48.5175,1047.38,-0.000249504
11743,45.282,-48.537,1047.69,-0.000264788
11744,46.194,-48.5571,1048.02,-0.000270524
11745,47.1073,-48.5774,1048.34,-0.000309128
11746,48.0204,-48.5975,1048.65,-0.000351699
11747,48.9346,-48.6177,1048.97,-0.000395616
11748,49.8494,-48.6377,1049.3,-0.000430625
11749,50.7643,-48.6579,1049.62,-0.000469126
11750,51.6804,-48.6786,1049.93,-0.000499531
11751,52.5964,-48.6994,1050.26,-0.000481828
11752,53.5132,-48.72,1050.57,-0.000458274
11753,54.431,-48.7401,1050.89,-0.000409639
11754,55.3487,-48.7599,1051.21,-0.00035015
11755,56.2674,-48.7802,1051.53,-0.000281843
11756,57.1868,-48.7996,1051.85,-0.000206796
11757,58.1071,-48.8192,1052.17,-0.000149856
11758,59.028,-48.8391,1052.49,-0.000123915
11759,59.9498,-48.8592,1052.81,-9.54292e-05
11760,60.872,-48.879,1053.13,-0.000112265
11761,61.7954,-48.899,1053.45,-0.000121706
11762,62.7191,-48.9193,1053.77,-0.000136505
11763,63.6429,-48.9391,1054.09,-0.000151186
11764,64.5677,-48.9589,1054.41,-0.000168229
11765,65.4925,-48.9796,1054.73,-0.000193254
11766,66.4184,-48.9996,1055.05,-0.000203178
11767,67.3443,-49.0199,1055.37,-0.0002061
11768,68.2711,-49.0402,1055.69,-0.000210633
11769,69.198,-49.0609,1056.01,-0.000224526
11770,70.1259,-49.0804,1056.33,-0.000216657
11771,71.055,-49.1,1056.65,-0.000206996
11772,71.9842,-49.1203,1056.97,-0.000183462
11773,72.9137,-49.1403,1057.29,-0.00016592
11774,73.8443,-49.1605,1057.61,-9.5739e-05
11775,74.7759,-49.1815,1057.93,-6.54792e-05
11776,75.7077,-49.2018,1058.25,-7.04395e-05
11777,76.6397,-49.222,1058.57,-4.82095e-05
11778,77.5724,-49.2419,1058.89,-3.14593e-05
11779,78.5067,-49.2619,1059.21,-2.19364e-05
11780,79.4411,-49.2811,1059.52,-6.27635e-05
11781,80.3755,-49.301,1059.84,-8.16631e-05
11782,81.3115,-49.3214,1060.16,-9.63564e-05
11783,82.2476,-49.3418,1060.48,-0.000120105
11784,83.1844,-49.3624,1060.8,-0.000126919
11785,84.1215,-49.3834,1061.11,-0.000129622
11786,85.0592,-49.4043,1061.43,-0.000244671
11787,85.9979,-49.4248,1061.75,-0.000189643
11788,-28.4673,-47.7865,1021.3,-4.22863e-05
11789,-27.6015,-47.8051,1021.62,-0.000102111
11790,-26.735,-47.8241,1021.93,-0.000141772
11791,-25.8681,-47.8434,1022.25,-0.000170071
11792,-25.0004,-47.862,1022.56,-0.000169073
11793,-24.1325,-47.8816,1022.88,-0.000137856
11794,-23.2643,-47.9011,1023.19,-0.000114821
11795,-22.3952,-47.9204,1023.51,-9.18032e-05
11796,-21.5249,-47.9394,1023.83,-7.09137e-05
11797,-20.6539,-47.9589,1024.14,-4.6725e-05
11798,-19.7835,-47.9776,1024.46,-3.79691e-05
11799,-18.9117,-47.9974,1024.78,-4.25231e-05
11800,-18.04,-48.0174,1025.09,-6.06916e-05
11801,-17.1673,-48.0365,1025.41,-8.63408e-05
11802,-16.2942,-48.0556,1025.73,-0.000104344
11803,-15.4208,-48.0754,1026.04,-0.000144605
11804,-14.5461,-48.0948,1026.36,-0.000161804
11805,-13.6716,-48.1142,1026.67,-0.000170849
11806,-12.7966,-48.1333,1026.99,-0.000186051
11807,-11.9204,-48.1528,1027.31,-0.000220876
11808,-11.0448,-48.1726,1027.62,-0.000238815
11809,-10.1682,-48.1913,1027.94,-0.000254491
11810,-9.29112,-48.2106,1028.26,-0.000279584
11811,-8.41361,-48.2302,1028.57,-0.000285857
11812,-7.53533,-48.2502,1028.89,-0.00027939
11813,-6.65682,-48.2701,1029.21,-0.000241797
11814,-5.77735,-48.2899,1029.52,-0.000234989
11815,-4.89796,-48.31,1029.84,-0.000215168
11816,-4.01726,-48.3298,1030.16,-0.000198392
11817,-3.13626,-48.35,1030.48,-0.000203879
11818,-2.25477,-48.3694,1030.79,-0.000205036
11819,-1.37295,-48.3883,1031.11,-0.000199195
11820,-0.490385,-48.4079,1031.43,-0.00020055
11821,0.393021,-48.4273,1031.74,-0.000198007
11822,1.27764,-48.4465,1032.06,-0.000188225
11823,2.16196,-48.4661,1032.38,-0.000161535
11824,3.04727,-48.4855,1032.69,-0.000115541
11825,3.93287,-48.5054,1033.01,-9.14059e-05
11826,4.8194,-48.5253,1033.33,-8.94486e-05
11827,5.70621,-48.5455,1033.65,-0.000106569
11828,6.59281,-48.5651,1033.96,-0.000152797
11829,7.48061,-48.5852,1034.28,-0.000210959
11830,8.36887,-48.6058,1034.6,-0.000263111
11831,9.25755,-48.6262,1034.92,-0.000329638
11832,10.1464,-48.6469,1035.24,-0.000373295
11833,11.036,-48.6664,1035.55,-0.000425162
11834,11.9266,-48.6867,1035.87,-0.000451688
11835,12.8176,-48.7067,1036.19,-0.000452937
11836,13.7085,-48.7269,1036.51,-0.000460702
11837,14.6009,-48.7468,1036.83,-0.000464289
11838,15.4929,-48.7663,1037.15,-0.000448103
11839,16.3864,-48.7861,1037.47,-0.00042509
11840,17.28,-48.8059,1037.78,-0.000395272
11841,18.1746,-48.8253,1038.1,-0.000365521
11842,19.0699,-48.8452,1038.42,-0.000328758
11843,19.9658,-48.8648,1038.74,-0.000287845
11844,20.862,-48.8848,1039.05,-0.000288378
11845,21.7592,-48.9045,1039.37,-0.000269234
11846,22.6565,-48.9248,1039.69,-0.000271346
11847,23.5546,-48.9453,1040.01,-0.000278447
11848,24.4531,-48.9654,1040.33,-0.000309176
11849,25.3518,-48.9863,1040.65,-0.000315139
11850,26.2519,-49.0069,1040.97,-0.000334909
11851,27.1517,-49.0278,1041.29,-0.000356891
11852,28.053,-49.0485,1041.61,-0.000366338
11853,28.9545,-49.0681,1041.93,-0.000372235
11854,29.8562,-49.0883,1042.25,-0.000384073
11855,30.7585,-49.1084,1042.56,-0.000408571
11856,31.6611,-49.1279,1042.88,-0.000407635
11857,32.5654,-49.1483,1043.2,-0.00041486
11858,33.4692,-49.1685,1043.52,-0.000413061
11859,34.3733,-49.1887,1043.84,-0.000402079
11860,35.2788,-49.2089,1044.16,-0.000385817
11861,36.1844,-49.2287,1044.48,-0.000356103
11862,37.0909,-49.249,1044.8,-0.000360606
11863,37.9982,-49.2696,1045.12,-0.000334932
11864,38.9064,-49.2892,1045.45,-0.000304871
11865,39.8146,-49.3099,1045.77,-0.000275779
11866,40.7244,-49.3303,1046.08,-0.000244765
11867,41.6337,-49.3501,1046.41,-0.000255277
11868,42.5441,-49.3711,1046.73,-0.000238963
11869,43.4552,-49.3911,1047.05,-0.00025271
11870,44.3666,-49.4119,1047.37,-0.000271085
11871,45.2786,-49.4316,1047.68,-0.000302973
11872,46.1907,-49.4519,1048.01,-0.000315899
11873,47.1037,-49.4727,1048.33,-0.000349731
11874,48.0171,-49.4932,1048.65,-0.000379949
11875,48.931,-49.5139,1048.97,-0.000411109
11876,49.8458,-49.5342,1049.29,-0.000432109
11877,50.7609,-49.5545,1049.61,-0.000458461
11878,51.6772,-49.5756,1049.93,-0.000476072
11879,52.5936,-49.5961,1050.25,-0.000446243
11880,53.5102,-49.6165,1050.57,-0.000415014
11881,54.428,-49.6365,1050.89,-0.000363686
11882,55.346,-49.6566,1051.21,-0.000310099
11883,56.2647,-49.6773,1051.53,-0.000249845
11884,57.184,-49.6974,1051.85,-0.00018489
11885,58.1042,-49.7177,1052.17,-0.000137137
11886,59.0255,-49.7397,1052.49,-0.000123063
11887,59.9472,-49.7623,1052.81,-0.000100671
11888,60.8697,-49.7853,1053.13,-0.000117367
11889,61.7929,-49.8073,1053.45,-0.00014093
11890,62.7165,-49.8282,1053.77,-0.000150331
11891,63.6401,-49.8478,1054.09,-0.000162421
11892,64.565,-49.8669,1054.41,-0.000175522
11893,65.4898,-49.8854,1054.73,-0.000201514
11894,66.4155,-49.9019,1055.05,-0.000207582
11895,67.3417,-49.9219,1055.37,-0.000207587
11896,68.2686,-49.9415,1055.69,-0.00020736
11897,69.1958,-49.9628,1056.01,-0.000218357
11898,70.1235,-49.9827,1056.33,-0.000207105
11899,71.0527,-50.0029,1056.65,-0.000192047
11900,71.9819,-50.0235,1056.97,-0.000165189
11901,72.9115,-50.0437,1057.29,-0.000134225
11902,73.8422,-50.0639,1057.61,-5.90618e-05
11903,74.7736,-50.0851,1057.93,-2.51212e-05
11904,75.7056,-50.1056,1058.25,-3.35298e-05
11905,76.6378,-50.1258,1058.56,-9.81854e-06
