index,三维坐标X,三维坐标Y,三维坐标Z,位移场DX
11473,73.4041,-54.1013,1057.47,-0.463551
11474,74.3357,-54.1235,1057.79,-0.462492
11475,75.2672,-54.1454,1058.11,-0.461999
11476,76.1991,-54.1669,1058.42,-0.461569
11477,77.1315,-54.1891,1058.74,-0.461178
11478,78.0632,-54.2122,1059.04,-0.460878
11479,78.9975,-54.2338,1059.36,-0.460253
11480,79.9319,-54.2564,1059.68,-0.459793
11481,80.8669,-54.2786,1060,-0.459588
11482,81.8029,-54.2999,1060.32,-0.458755
11483,82.7402,-54.3214,1060.64,-0.457758
11484,83.6787,-54.3436,1060.97,-0.457143
11485,84.6156,-54.3663,1061.29,-0.457197
11486,85.5535,-54.3886,1061.61,-0.457224
11487,86.4926,-54.4114,1061.93,-0.456629
11488,-21.0719,-52.686,1023.86,-0.516103
11489,-20.2014,-52.7072,1024.17,-0.515721
11490,-19.3299,-52.7284,1024.49,-0.514834
11491,-18.4583,-52.7498,1024.81,-0.514271
11492,-17.5868,-52.772,1025.13,-0.514441
11493,-16.7138,-52.7925,1025.45,-0.513591
11494,-15.8407,-52.814,1025.77,-0.513205
11495,-14.9666,-52.8352,1026.09,-0.512446
11496,-14.0926,-52.8562,1026.41,-0.512223
11497,-13.218,-52.8777,1026.72,-0.511984
11498,-12.3426,-52.8991,1027.04,-0.511462
11499,-11.4666,-52.9204,1027.35,-0.510972
11500,-10.5911,-52.9424,1027.67,-0.511482
11501,-9.71381,-52.9634,1027.99,-0.510709
11502,-8.83579,-52.9824,1028.3,-0.509809
11503,-7.95747,-53.0016,1028.6,-0.509224
11504,-7.07881,-53.023,1028.9,-0.508766
11505,-6.19932,-53.0431,1029.21,-0.508007
11506,-5.31917,-53.0653,1029.53,-0.507037
11507,-4.43856,-53.0842,1029.83,-0.506228
11508,-3.55854,-53.1069,1030.15,-0.506486
11509,-2.67721,-53.1313,1030.47,-0.505951
11510,-1.79515,-53.1552,1030.81,-0.50524
11511,-0.912813,-53.1784,1031.14,-0.504841
11512,-0.0294294,-53.1978,1031.45,-0.503968
11513,0.853394,-53.2215,1031.78,-0.5042
11514,1.73739,-53.245,1032.1,-0.503816
11515,2.62197,-53.266,1032.42,-0.503416
11516,3.50677,-53.2852,1032.73,-0.503314
11517,4.39253,-53.3066,1033.05,-0.502814
11518,5.27917,-53.3296,1033.37,-0.50203
11519,6.16578,-53.3515,1033.69,-0.501801
11520,7.05312,-53.3734,1034.01,-0.501389
11521,7.94139,-53.396,1034.32,-0.50058
11522,8.83043,-53.4201,1034.65,-0.49963
11523,9.71951,-53.4435,1034.97,-0.499238
11524,10.6091,-53.4651,1035.29,-0.498836
11525,11.4993,-53.4876,1035.61,-0.498365
11526,12.3904,-53.5094,1035.93,-0.497646
11527,13.2815,-53.5326,1036.25,-0.497399
11528,14.1737,-53.554,1036.58,-0.496767
11529,15.0658,-53.5757,1036.89,-0.496646
11530,15.9589,-53.5985,1037.21,-0.496112
11531,16.852,-53.6201,1037.54,-0.49616
11532,17.7465,-53.6424,1037.85,-0.49533
11533,18.6415,-53.6639,1038.18,-0.49469
11534,19.537,-53.6862,1038.5,-0.494131
11535,20.4335,-53.7079,1038.82,-0.493119
11536,21.3296,-53.7297,1039.14,-0.493044
11537,22.2269,-53.7535,1039.46,-0.492457
11538,23.1244,-53.7764,1039.79,-0.49215
11539,24.0223,-53.7989,1040.11,-0.491977
11540,24.9206,-53.8219,1040.43,-0.492027
11541,25.8198,-53.8445,1040.75,-0.491769
11542,26.7199,-53.8671,1041.07,-0.491099
11543,27.6206,-53.8889,1041.39,-0.490496
11544,28.5216,-53.9109,1041.71,-0.490115
11545,29.4239,-53.9336,1042.03,-0.489057
11546,30.3264,-53.9562,1042.36,-0.488383
11547,31.2295,-53.9782,1042.68,-0.487742
11548,32.1327,-54.0009,1043,-0.487417
11549,33.0365,-54.0228,1043.32,-0.487173
11550,33.9413,-54.045,1043.64,-0.486516
11551,34.8465,-54.0672,1043.97,-0.486131
11552,35.7529,-54.0894,1044.29,-0.48507
11553,36.6593,-54.1118,1044.61,-0.484515
11554,37.5663,-54.134,1044.93,-0.484069
11555,38.4739,-54.1569,1045.25,-0.483528
11556,39.3822,-54.1797,1045.57,-0.482908
11557,40.2911,-54.2025,1045.89,-0.482215
11558,41.2005,-54.2247,1046.22,-0.481732
11559,42.1107,-54.2468,1046.54,-0.481051
11560,43.0212,-54.2697,1046.86,-0.480633
11561,43.9317,-54.2918,1047.18,-0.480703
11562,44.8432,-54.3146,1047.51,-0.480539
11563,45.7553,-54.3367,1047.83,-0.480239
11564,46.6675,-54.3591,1048.15,-0.480401
11565,47.581,-54.3811,1048.47,-0.479879
11566,48.4951,-54.4038,1048.79,-0.479389
11567,49.4101,-54.426,1049.11,-0.478531
11568,50.325,-54.4488,1049.44,-0.478461
11569,51.2412,-54.4708,1049.76,-0.477667
11570,52.1583,-54.4933,1050.08,-0.476533
11571,53.0758,-54.5157,1050.4,-0.475676
11572,53.9934,-54.5386,1050.72,-0.475275
11573,54.912,-54.5598,1051.05,-0.47449
11574,55.8308,-54.5818,1051.37,-0.474092
11575,56.7506,-54.6041,1051.69,-0.473233
11576,57.6708,-54.6262,1052.01,-0.472744
11577,58.5917,-54.6486,1052.34,-0.472158
11578,59.5128,-54.6704,1052.66,-0.471802
11579,60.4342,-54.6934,1052.98,-0.471791
11580,61.3562,-54.7171,1053.3,-0.471613
11581,62.2782,-54.7384,1053.62,-0.472041
11582,63.2018,-54.7607,1053.94,-0.471555
11583,64.125,-54.7826,1054.25,-0.471815
11584,65.0491,-54.8056,1054.57,-0.471807
11585,65.9743,-54.8277,1054.88,-0.471282
11586,66.9005,-54.8495,1055.21,-0.470909
11587,67.8276,-54.8722,1055.53,-0.470105
11588,68.7547,-54.8953,1055.85,-0.470004
11589,69.6833,-54.9174,1056.18,-0.469293
11590,70.6118,-54.94,1056.5,-0.468756
11591,71.5414,-54.9617,1056.83,-0.468353
11592,72.4712,-54.9832,1057.15,-0.467708
11593,73.4017,-55.0051,1057.47,-0.467075
11594,74.3332,-55.0275,1057.79,-0.465971
11595,75.2648,-55.0492,1058.11,-0.465568
11596,76.1967,-55.0708,1058.42,-0.465099
11597,77.1294,-55.0932,1058.74,-0.464656
11598,78.0617,-55.1158,1059.05,-0.46432
11599,78.996,-55.1378,1059.37,-0.463788
11600,79.9301,-55.1611,1059.69,-0.463646
11601,80.8652,-55.1836,1060.01,-0.463368
11602,81.8012,-55.2056,1060.33,-0.462683
11603,82.7382,-55.2276,1060.64,-0.461788
11604,83.676,-55.2501,1060.97,-0.461171
11605,84.6131,-55.2728,1061.29,-0.461081
11606,85.5512,-55.2958,1061.61,-0.461032
11607,86.4901,-55.3191,1061.93,-0.460599
11608,-21.0766,-53.5607,1023.83,-0.520719
11609,-20.2064,-53.5825,1024.15,-0.520633
11610,-19.3351,-53.6041,1024.46,-0.519845
11611,-18.4635,-53.6252,1024.79,-0.519372
11612,-17.5918,-53.6474,1025.11,-0.519278
11613,-16.7189,-53.6682,1025.42,-0.518481
11614,-15.8456,-53.6901,1025.74,-0.517892
11615,-14.9715,-53.7112,1026.06,-0.517144
11616,-14.0974,-53.7325,1026.38,-0.516777
11617,-13.2228,-53.7543,1026.7,-0.516602
11618,-12.3474,-53.7759,1027.01,-0.516086
11619,-11.4715,-53.7976,1027.33,-0.515655
11620,-10.5959,-53.8194,1027.64,-0.51605
11621,-9.71866,-53.8387,1027.95,-0.515379
11622,-8.84073,-53.8564,1028.26,-0.514608
11623,-7.96261,-53.8754,1028.56,-0.51419
11624,-7.08365,-53.8981,1028.87,-0.513398
11625,-6.2043,-53.9177,1029.18,-0.512754
11626,-5.32413,-53.9405,1029.5,-0.511757
11627,-4.44355,-53.9614,1029.81,-0.510924
11628,-3.56306,-53.987,1030.14,-0.510672
11629,-2.68157,-54.0119,1030.47,-0.509974
11630,-1.79978,-54.0359,1030.8,-0.509555
11631,-0.917496,-54.0598,1031.12,-0.509212
11632,-0.0342252,-54.0795,1031.44,-0.508456
11633,0.84856,-54.1033,1031.76,-0.508729
11634,1.73241,-54.126,1032.08,-0.50849
11635,2.61694,-54.1476,1032.4,-0.508122
11636,3.50163,-54.1684,1032.71,-0.508144
11637,4.38728,-54.1903,1033.03,-0.507758
11638,5.27386,-54.2139,1033.36,-0.507034
11639,6.16047,-54.2357,1033.68,-0.506826
11640,7.04796,-54.2577,1033.99,-0.506268
11641,7.93615,-54.2803,1034.31,-0.505583
11642,8.82551,-54.3033,1034.63,-0.504323
11643,9.7149,-54.3263,1034.95,-0.503576
11644,10.6042,-54.348,1035.27,-0.503416
11645,11.4946,-54.371,1035.59,-0.502783
11646,12.3856,-54.3935,1035.91,-0.502162
11647,13.277,-54.4166,1036.24,-0.501649
11648,14.1691,-54.4391,1036.56,-0.501056
11649,15.0611,-54.461,1036.87,-0.50106
11650,15.9543,-54.484,1037.2,-0.500425
11651,16.8476,-54.5073,1037.52,-0.500269
11652,17.7417,-54.5299,1037.84,-0.499935
11653,18.6367,-54.552,1038.16,-0.499263
11654,19.5323,-54.5741,1038.48,-0.498643
11655,20.429,-54.5968,1038.8,-0.497428
11656,21.3251,-54.619,1039.13,-0.497366
11657,22.2223,-54.6413,1039.45,-0.496859
11658,23.1197,-54.6642,1039.77,-0.496658
11659,24.0179,-54.6871,1040.09,-0.496194
11660,24.9163,-54.7103,1040.41,-0.496067
11661,25.8154,-54.733,1040.73,-0.495867
11662,26.7157,-54.7555,1041.05,-0.495122
11663,27.6162,-54.7776,1041.38,-0.494728
11664,28.5172,-54.8,1041.7,-0.49433
11665,29.4193,-54.8227,1042.02,-0.493467
11666,30.3217,-54.8455,1042.34,-0.492942
11667,31.2247,-54.8677,1042.66,-0.492376
11668,32.1279,-54.8907,1042.98,-0.49209
11669,33.0318,-54.9131,1043.31,-0.4917
11670,33.9368,-54.9355,1043.63,-0.490944
11671,34.8421,-54.9582,1043.95,-0.490417
11672,35.7485,-54.9809,1044.27,-0.489341
11673,36.6551,-55.0037,1044.6,-0.488644
11674,37.5623,-55.026,1044.92,-0.48807
11675,38.47,-55.0491,1045.24,-0.487496
11676,39.3784,-55.0724,1045.56,-0.486713
11677,40.2873,-55.0956,1045.88,-0.486057
11678,41.1967,-55.1184,1046.21,-0.485605
11679,42.107,-55.1409,1046.53,-0.484828
11680,43.0171,-55.164,1046.85,-0.484733
11681,43.9276,-55.1862,1047.17,-0.484818
11682,44.839,-55.2094,1047.5,-0.484764
11683,45.7512,-55.2319,1047.82,-0.484389
11684,46.6633,-55.2546,1048.14,-0.484662
11685,47.5769,-55.2776,1048.46,-0.484119
11686,48.4911,-55.3003,1048.79,-0.483579
11687,49.4063,-55.3229,1049.11,-0.482611
11688,50.3214,-55.3456,1049.43,-0.4823
11689,51.2377,-55.3679,1049.75,-0.481419
11690,52.1548,-55.3908,1050.07,-0.480326
11691,53.0725,-55.4127,1050.39,-0.479228
11692,53.9902,-55.436,1050.72,-0.478791
11693,54.9089,-55.458,1051.04,-0.477978
11694,55.8276,-55.4805,1051.36,-0.477733
11695,56.7472,-55.5031,1051.68,-0.477155
11696,57.6673,-55.5261,1052.01,-0.476794
11697,58.5881,-55.5485,1052.33,-0.47629
11698,59.509,-55.5702,1052.65,-0.47619
11699,60.4303,-55.5933,1052.97,-0.476273
11700,61.3527,-55.617,1053.29,-0.475851
11701,62.2749,-55.6387,1053.61,-0.475958
11702,63.1987,-55.6608,1053.93,-0.475376
11703,64.122,-55.6834,1054.25,-0.475587
11704,65.0462,-55.7069,1054.57,-0.475608
11705,65.9718,-55.7299,1054.88,-0.474897
11706,66.8976,-55.7514,1055.2,-0.474715
11707,67.8249,-55.775,1055.53,-0.473828
11708,68.7519,-55.7981,1055.85,-0.473853
11709,69.6804,-55.8204,1056.18,-0.473228
11710,70.6091,-55.8423,1056.5,-0.472523
11711,71.5387,-55.8642,1056.83,-0.471976
11712,72.4686,-55.8861,1057.14,-0.471311
11713,73.3991,-55.9085,1057.47,-0.470743
11714,74.3307,-55.9311,1057.79,-0.469633
11715,75.2623,-55.9528,1058.11,-0.469234
11716,76.1944,-55.9753,1058.42,-0.46876
11717,77.1271,-55.998,1058.74,-0.46831
11718,78.0602,-56.0208,1059.06,-0.468212
11719,78.9939,-56.0426,1059.38,-0.46801
11720,79.9279,-56.0661,1059.7,-0.468033
11721,80.8631,-56.0887,1060.02,-0.467625
11722,81.7991,-56.1118,1060.34,-0.467041
11723,82.7361,-56.1343,1060.66,-0.466187
11724,83.6729,-56.1569,1060.97,-0.465816
11725,84.6106,-56.1806,1061.29,-0.465145
11726,85.549,-56.2037,1061.61,-0.464918
11727,86.4878,-56.2266,1061.93,-0.464592
11728,-21.0821,-54.4339,1023.81,-0.525967
11729,-20.2119,-54.4556,1024.13,-0.525845
11730,-19.3407,-54.4775,1024.45,-0.52517
11731,-18.4689,-54.4989,1024.77,-0.524487
11732,-17.5974,-54.5213,1025.09,-0.524543
11733,-16.7243,-54.5428,1025.4,-0.523634
11734,-15.8505,-54.5647,1025.72,-0.522612
11735,-14.9762,-54.5857,1026.03,-0.521676
11736,-14.102,-54.6074,1026.35,-0.521224
11737,-13.2279,-54.629,1026.67,-0.521524
11738,-12.3523,-54.6503,1026.98,-0.520828
11739,-11.4767,-54.6723,1027.3,-0.520567
11740,-10.6009,-54.6947,1027.62,-0.520814
11741,-9.72415,-54.7155,1027.93,-0.520617
11742,-8.84623,-54.7348,1028.23,-0.519852
11743,-7.9676,-54.7547,1028.54,-0.51891
11744,-7.08882,-54.7786,1028.85,-0.518281
11745,-6.20963,-54.798,1029.15,-0.5178
11746,-5.32966,-54.8213,1029.47,-0.517022
11747,-4.4491,-54.8423,1029.79,-0.516187
11748,-3.56845,-54.8687,1030.11,-0.515762
11749,-2.68706,-54.8934,1030.45,-0.515158
11750,-1.80515,-54.9162,1030.77,-0.514624
11751,-0.922935,-54.9408,1031.1,-0.51434
11752,-0.0397583,-54.9611,1031.41,-0.513671
11753,0.843232,-54.9849,1031.74,-0.513737
11754,1.72711,-55.0074,1032.06,-0.513473
11755,2.61166,-55.0294,1032.38,-0.513073
11756,3.49661,-55.0508,1032.69,-0.512829
11757,4.38231,-55.073,1033.01,-0.512399
11758,5.26911,-55.0961,1033.33,-0.511448
11759,6.15564,-55.118,1033.65,-0.511307
11760,7.04319,-55.1403,1033.97,-0.510692
11761,7.93144,-55.1629,1034.29,-0.509974
11762,8.8203,-55.1857,1034.62,-0.509225
11763,9.70953,-55.2089,1034.94,-0.508629
11764,10.5988,-55.2311,1035.25,-0.50852
11765,11.4893,-55.2548,1035.57,-0.50776
11766,12.3801,-55.2774,1035.89,-0.507262
11767,13.2718,-55.3009,1036.21,-0.506552
11768,14.1639,-55.3236,1036.53,-0.505876
11769,15.0559,-55.3462,1036.85,-0.505854
11770,15.9494,-55.3696,1037.18,-0.505031
11771,16.8427,-55.3931,1037.5,-0.504893
11772,17.7366,-55.416,1037.82,-0.504699
11773,18.6315,-55.4387,1038.14,-0.504132
11774,19.5273,-55.461,1038.46,-0.503301
11775,20.424,-55.4841,1038.79,-0.502138
11776,21.3201,-55.5064,1039.11,-0.502067
11777,22.2171,-55.529,1039.43,-0.501755
11778,23.1149,-55.5522,1039.75,-0.50112
11779,24.0131,-55.5754,1040.07,-0.500698
11780,24.9114,-55.5986,1040.4,-0.500722
11781,25.8107,-55.6214,1040.72,-0.500333
11782,26.7109,-55.6443,1041.04,-0.499721
11783,27.6117,-55.6665,1041.36,-0.498948
11784,28.5128,-55.6892,1041.68,-0.498558
11785,29.4149,-55.7119,1042,-0.49771
11786,30.3175,-55.7348,1042.32,-0.496907
11787,31.2205,-55.7578,1042.65,-0.496323
11788,32.124,-55.7808,1042.97,-0.495802
11789,33.0281,-55.8035,1043.29,-0.495285
11790,33.9332,-55.8261,1043.62,-0.494429
11791,34.8385,-55.849,1043.94,-0.493966
11792,35.7449,-55.8721,1044.26,-0.492919
11793,36.6513,-55.8954,1044.58,-0.492423
11794,37.5584,-55.9184,1044.91,-0.491949
11795,38.466,-55.9418,1045.23,-0.491465
11796,39.3741,-55.9651,1045.55,-0.491057
11797,40.2829,-55.9887,1045.87,-0.490459
11798,41.1922,-56.0118,1046.19,-0.49009
11799,42.1025,-56.035,1046.52,-0.489319
11800,43.0126,-56.0583,1046.84,-0.489316
11801,43.9232,-56.0811,1047.16,-0.489232
11802,44.8347,-56.1048,1047.48,-0.489081
11803,45.747,-56.1279,1047.81,-0.488598
11804,46.6596,-56.1504,1048.13,-0.488504
11805,47.5733,-56.1737,1048.45,-0.487904
11806,48.4876,-56.1968,1048.77,-0.487257
11807,49.4029,-56.219,1049.1,-0.486363
11808,50.318,-56.2418,1049.42,-0.486016
11809,51.2342,-56.264,1049.74,-0.485294
11810,52.1512,-56.2867,1050.06,-0.484256
11811,53.0688,-56.3088,1050.39,-0.483308
11812,53.9864,-56.3319,1050.71,-0.482993
11813,54.9052,-56.3539,1051.03,-0.482125
11814,55.8239,-56.3768,1051.35,-0.481861
11815,56.7439,-56.4001,1051.68,-0.481077
11816,57.6642,-56.4239,1052,-0.480502
11817,58.585,-56.447,1052.32,-0.48
11818,59.5058,-56.4693,1052.65,-0.479994
11819,60.4274,-56.4924,1052.97,-0.479844
11820,61.3498,-56.5164,1053.29,-0.479456
11821,62.272,-56.5384,1053.61,-0.479612
11822,63.1957,-56.5607,1053.93,-0.479084
11823,64.1191,-56.5838,1054.24,-0.479273
11824,65.0431,-56.6074,1054.56,-0.47951
11825,65.9683,-56.6309,1054.88,-0.479136
11826,66.8944,-56.653,1055.2,-0.478749
11827,67.8214,-56.6769,1055.53,-0.478136
11828,68.7484,-56.7001,1055.85,-0.478235
11829,69.677,-56.7224,1056.18,-0.477592
11830,70.606,-56.7445,1056.49,-0.476467
11831,71.5361,-56.7663,1056.82,-0.475622
11832,72.4661,-56.7883,1057.14,-0.4749
11833,73.3965,-56.8112,1057.46,-0.474425
11834,74.3281,-56.8343,1057.78,-0.473401
11835,75.2599,-56.8562,1058.1,-0.472771
11836,76.1919,-56.8792,1058.42,-0.472418
11837,77.1247,-56.9021,1058.74,-0.471907
11838,78.0578,-56.9257,1059.06,-0.471799
11839,78.9914,-56.948,1059.38,-0.471812
11840,79.9254,-56.9715,1059.7,-0.47183
11841,80.8608,-56.9942,1060.02,-0.471394
11842,81.7966,-57.0176,1060.34,-0.470997
11843,82.7334,-57.0406,1060.66,-0.470274
11844,83.6703,-57.0634,1060.97,-0.469856
11845,84.608,-57.0872,1061.29,-0.469291
11846,85.5467,-57.1105,1061.61,-0.468743
11847,86.4856,-57.1337,1061.93,-0.468371
11848,-21.0867,-55.3075,1023.78,-0.530419
11849,-20.2168,-55.3295,1024.1,-0.53053
11850,-19.3457,-55.3515,1024.42,-0.530042
11851,-18.4741,-55.3735,1024.74,-0.529464
11852,-17.6024,-55.3959,1025.06,-0.529449
11853,-16.7294,-55.4175,1025.37,-0.528696
11854,-15.8559,-55.4393,1025.69,-0.527925
11855,-14.9816,-55.4603,1026,-0.526853
11856,-14.1073,-55.4819,1026.32,-0.526364
11857,-13.2331,-55.5029,1026.64,-0.526514
11858,-12.3578,-55.5243,1026.95,-0.526137
11859,-11.482,-55.547,1027.28,-0.525679
11860,-10.6061,-55.5695,1027.59,-0.525755
11861,-9.72919,-55.5914,1027.91,-0.525394
11862,-8.85145,-55.6107,1028.21,-0.524799
11863,-7.97292,-55.6312,1028.52,-0.523934
11864,-7.09408,-55.6551,1028.83,-0.523225
11865,-6.21518,-55.6748,1029.14,-0.523028
11866,-5.33511,-55.6987,1029.45,-0.522147
11867,-4.45429,-55.723,1029.78,-0.521009
11868,-3.5737,-55.749,1030.1,-0.520675
11869,-2.69225,-55.774,1030.44,-0.520009
11870,-1.81024,-55.7966,1030.76,-0.519391
11871,-0.928159,-55.8219,1031.08,-0.519249
11872,-0.0449502,-55.8426,1031.4,-0.51855
11873,0.838037,-55.8651,1031.72,-0.518618
11874,1.72197,-55.888,1032.04,-0.518297
11875,2.60657,-55.9103,1032.35,-0.517844
11876,3.49149,-55.9318,1032.67,-0.517633
11877,4.37722,-55.9541,1032.99,-0.517166
11878,5.26373,-55.9776,1033.31,-0.516503
11879,6.15045,-56.0001,1033.63,-0.516168
11880,7.03777,-56.0227,1033.95,-0.515784
11881,7.92573,-56.046,1034.27,-0.515351
11882,8.81464,-56.0689,1034.59,-0.514552
11883,9.70419,-56.0924,1034.91,-0.513638
11884,10.5935,-56.115,1035.23,-0.513449
11885,11.4842,-56.139,1035.55,-0.512529
11886,12.3752,-56.1619,1035.87,-0.511885
11887,13.2672,-56.1854,1036.19,-0.510818
11888,14.1591,-56.2087,1036.51,-0.510312
11889,15.0512,-56.2315,1036.83,-0.510271
11890,15.9448,-56.2549,1037.16,-0.509292
11891,16.838,-56.2787,1037.48,-0.509321
11892,17.7319,-56.3021,1037.8,-0.509166
11893,18.6267,-56.325,1038.12,-0.508683
11894,19.5223,-56.3476,1038.45,-0.507978
11895,20.4188,-56.3711,1038.77,-0.506949
11896,21.3149,-56.3937,1039.09,-0.506954
11897,22.2118,-56.4165,1039.42,-0.506819
11898,23.11,-56.4399,1039.74,-0.505758
11899,24.0082,-56.4634,1040.06,-0.505363
11900,24.9065,-56.4865,1040.38,-0.505385
11901,25.8062,-56.5093,1040.7,-0.504706
11902,26.7063,-56.5326,1041.02,-0.504085
11903,27.6074,-56.5551,1041.34,-0.503032
11904,28.5086,-56.5784,1041.67,-0.502519
11905,29.4103,-56.601,1041.99,-0.502108
11906,30.3131,-56.6242,1042.31,-0.501189
11907,31.2161,-56.6479,1042.63,-0.500596
11908,32.1198,-56.6714,1042.95,-0.499876
11909,33.0238,-56.6942,1043.28,-0.49941
11910,33.9289,-56.7169,1043.6,-0.49854
11911,34.8346,-56.7402,1043.92,-0.497794
11912,35.7409,-56.7638,1044.25,-0.49678
11913,36.6473,-56.7874,1044.57,-0.496399
11914,37.5544,-56.8113,1044.89,-0.495843
11915,38.4621,-56.8351,1045.22,-0.495364
11916,39.37,-56.8585,1045.54,-0.495144
11917,40.2789,-56.8821,1045.86,-0.494511
11918,41.1884,-56.9057,1046.18,-0.493941
11919,42.0984,-56.929,1046.5,-0.493437
11920,43.0085,-56.9523,1046.83,-0.493466
11921,43.9193,-56.9756,1047.15,-0.49315
11922,44.8309,-56.9995,1047.47,-0.492878
11923,45.7431,-57.0229,1047.79,-0.492556
11924,46.6556,-57.0461,1048.12,-0.492593
11925,47.5695,-57.0696,1048.44,-0.491846
11926,48.4838,-57.0928,1048.76,-0.491267
11927,49.3989,-57.1155,1049.09,-0.490606
11928,50.3142,-57.1384,1049.41,-0.490163
11929,51.2304,-57.1609,1049.73,-0.489475
11930,52.1474,-57.1838,1050.06,-0.488542
11931,53.0648,-57.2063,1050.38,-0.487759
11932,53.9824,-57.2298,1050.7,-0.487542
11933,54.9013,-57.2518,1051.03,-0.486493
11934,55.8204,-57.2751,1051.35,-0.485847
11935,56.7403,-57.2988,1051.67,-0.485178
11936,57.6606,-57.3225,1052,-0.484567
11937,58.5817,-57.3456,1052.32,-0.483899
11938,59.5025,-57.3684,1052.64,-0.483978
11939,60.4242,-57.3919,1052.96,-0.483718
11940,61.3468,-57.4159,1053.29,-0.483208
11941,62.2693,-57.4385,1053.61,-0.483277
11942,63.193,-57.4618,1053.93,-0.482831
11943,64.1166,-57.4845,1054.24,-0.482807
11944,65.0412,-57.5084,1054.56,-0.482707
11945,65.9663,-57.5315,1054.88,-0.482474
11946,66.8925,-57.5542,1055.21,-0.481984
11947,67.8195,-57.5784,1055.53,-0.481288
11948,68.7465,-57.601,1055.85,-0.48138
11949,69.6748,-57.6244,1056.18,-0.481069
11950,70.6038,-57.6473,1056.5,-0.479974
11951,71.5337,-57.6698,1056.82,-0.479215
11952,72.4638,-57.6923,1057.14,-0.478485
11953,73.394,-57.7148,1057.47,-0.478286
11954,74.3256,-57.7389,1057.79,-0.477276
11955,75.2572,-57.7609,1058.1,-0.476744
11956,76.1894,-57.7841,1058.42,-0.476278
11957,77.1222,-57.807,1058.74,-0.47583
11958,78.0555,-57.8304,1059.06,-0.475465
11959,78.9891,-57.8532,1059.38,-0.47545
11960,79.9228,-57.8768,1059.7,-0.475654
11961,80.8584,-57.9,1060.02,-0.475093
11962,81.7941,-57.9236,1060.34,-0.474905
11963,82.731,-57.9473,1060.65,-0.474072
11964,83.6677,-57.9707,1060.97,-0.473901
11965,84.6055,-57.9945,1061.29,-0.473176
11966,85.5442,-58.0184,1061.61,-0.472617
11967,86.4835,-58.0423,1061.93,-0.47207
11968,-21.0922,-56.1821,1023.76,-0.535584
11969,-20.2221,-56.2044,1024.08,-0.535582
11970,-19.351,-56.2268,1024.4,-0.535066
11971,-18.4796,-56.2493,1024.72,-0.534674
11972,-17.6078,-56.2708,1025.03,-0.534651
11973,-16.7346,-56.2923,1025.35,-0.533648
11974,-15.8606,-56.314,1025.66,-0.532421
11975,-14.9865,-56.3359,1025.98,-0.53163
11976,-14.1122,-56.3578,1026.29,-0.5311
11977,-13.238,-56.3789,1026.61,-0.531275
11978,-12.3627,-56.4006,1026.92,-0.530866
11979,-11.4867,-56.424,1027.25,-0.530151
11980,-10.6109,-56.4466,1027.57,-0.530301
11981,-9.7341,-56.4689,1027.88,-0.530082
11982,-8.85655,-56.4892,1028.18,-0.529657
11983,-7.97796,-56.5123,1028.5,-0.528622
11984,-7.09912,-56.5359,1028.82,-0.5279
11985,-6.22016,-56.5592,1029.13,-0.527608
11986,-5.34013,-56.5819,1029.44,-0.526786
11987,-4.45936,-56.6061,1029.77,-0.525709
11988,-3.57867,-56.6319,1030.1,-0.525265
11989,-2.69719,-56.6553,1030.42,-0.524623
11990,-1.81517,-56.6782,1030.74,-0.524
11991,-0.933037,-56.7019,1031.06,-0.523818
11992,-0.0503186,-56.7237,1031.38,-0.523603
11993,0.832982,-56.7463,1031.69,-0.523352
11994,1.71708,-56.7697,1032.01,-0.522858
11995,2.60157,-56.7926,1032.33,-0.522517
11996,3.48655,-56.8142,1032.65,-0.522242
11997,4.37256,-56.8365,1032.97,-0.521492
11998,5.25908,-56.8604,1033.29,-0.520812
11999,6.14607,-56.8831,1033.61,-0.520213
12000,7.03339,-56.9059,1033.93,-0.519838
12001,7.92129,-56.9289,1034.25,-0.519457
12002,8.8101,-56.9524,1034.57,-0.518756
12003,9.69942,-56.9763,1034.89,-0.518073
12004,10.5889,-56.9993,1035.21,-0.517792
12005,11.4793,-57.0237,1035.53,-0.517183
12006,12.3702,-57.0469,1035.85,-0.516567
12007,13.2622,-57.0703,1036.18,-0.515468
12008,14.1542,-57.094,1036.5,-0.514933
12009,15.0463,-57.1173,1036.82,-0.514888
12010,15.9399,-57.1409,1037.14,-0.513883
12011,16.8333,-57.1643,1037.46,-0.513699
12012,17.7271,-57.1878,1037.79,-0.513729
12013,18.6221,-57.2113,1038.11,-0.513024
12014,19.5176,-57.234,1038.43,-0.512524
12015,20.4137,-57.2579,1038.75,-0.511923
12016,21.3098,-57.2808,1039.08,-0.511817
12017,22.2067,-57.304,1039.4,-0.511568
12018,23.1049,-57.3274,1039.72,-0.510576
12019,24.0032,-57.3509,1040.04,-0.510098
12020,24.9019,-57.3743,1040.36,-0.509782
12021,25.8015,-57.3971,1040.68,-0.509149
12022,26.7016,-57.4203,1041.01,-0.508568
12023,27.603,-57.4434,1041.33,-0.507262
12024,28.5041,-57.4667,1041.65,-0.506828
12025,29.4058,-57.4897,1041.97,-0.506428
12026,30.3086,-57.5134,1042.29,-0.505524
12027,31.2116,-57.5374,1042.62,-0.504972
12028,32.1154,-57.5615,1042.94,-0.504101
12029,33.0197,-57.5851,1043.26,-0.50342
12030,33.9251,-57.6087,1043.58,-0.502273
